qc_id,objectid,registro_n,caverna,grau_de_re,uf,municipio,localidade,latitude,longitude,altitude,gps,errogps,qtd__satel,litotipo,desenvolvi,projeção,desnivel_f,icon_url
"960","961",016173.00196.24.03707,Abismo da Rasga Mortalha, ,RN,Felipe Guerra,Sem informação,-5.560307,-37.659226,"79",Sem informação,"1","12", , , , ,./0.png
"961","962",016174.00053.23.07007,Toca da Aroeira, ,CE,Jaguaruana,Lajedo do Ouro,-4.99099,-37.659178,"94",Garmim,"3","11", , , , ,./0.png
"962","963",016175.00197.24.03707,Abismo dos Enganados, ,RN,Felipe Guerra,Lajedo do Rosário,-5.560096,-37.65905,"81",Garmin,"3","11", , , , ,./0.png
"963","964",016176.00054.23.07007,Toca da Burra Leiteira, ,CE,Jaguaruana,Lajedo do Ouro,-4.991824,-37.658678,"92",Garmim,"2","12", , , , ,./0.png
"964","965",016177.00198.24.03707,Caverna da Tuberculosa (F9-C2-03), ,RN,Felipe Guerra,Lajedo do Rosário,-5.55932,-37.65865,"76",Garmin MAP 60 CSX,"1","11", , , , ,./0.png
"965","966",016178.00199.24.03707,Caverna F9-C2-02 (Rolinha do Jefferson / Crotes II), ,RN,Felipe Guerra,Lajedo do Rosário,-5.560452,-37.65859,"82",Garmin,"3","8", , , , ,./0.png
"966","967",016179.00200.24.03707,Gruta dos Crotes, ,RN,Felipe Guerra,Lajedo do Rosário,-5.560533,-37.65858,"77",Garmin,"3","10", , , , ,./0.png
"967","968",016180.00201.24.03707,Caverna F9-C2-01, ,RN,Felipe Guerra,Lajedo do Rosário,-5.559783,-37.658554,"79",Sem informação,"3","10", , , , ,./0.png
"968","969",016181.00202.24.03707,Caverna dos Crotes III, ,RN,Felipe Guerra,Lajedo do Rosário,-5.560479,-37.658553,"77",Garmin,"3","10", , , , ,./0.png
"969","970",016183.00204.24.01453,Toca da Areia, ,RN,Baraúna,Lajedo do Ouro,-4.991752,-37.658508,"90",Garmim,"3","12", , , , ,./0.png
"970","971",016184.00205.24.01453,Toca da Ovelha, ,RN,Baraúna,Lajedo do Ouro,-4.990684,-37.658068,"93",Garmim,"3","11", , , , ,./0.png
"971","972",016185.00206.24.03707,Abrigo do Meio, ,RN,Felipe Guerra,Lajedo do Meio,-5.571593,-37.65658,"81",Garmin,"3","12", , , , ,./0.png
"972","973",016186.00207.24.09308,Caverna Casa de Pedra de Patu, ,RN,Patu,Sítio Cajueiro,-6.1555,-37.655417,"331",Garmin MAP 60 CSX,"4","7", , , , ,./0.png
"973","974",016187.00208.24.03707,Caverna da Abelha, ,RN,Felipe Guerra,Lajedo do Meio,-5.572374,-37.655041,"82",Garmin,"3","11", , , , ,./0.png
"974","975",016188.00209.24.03707,Caverna do Mulungu, ,RN,Felipe Guerra,Lajedo do Meio,-5.572671,-37.655029,"82",Garmin,"1","12", , , , ,./0.png
"975","976",016189.00210.24.03707,Caverna F9-D3-14, ,RN,Felipe Guerra,Lajedo da Rumana,-5.563356,-37.65454,"82",Garmin,"4","12", , , , ,./0.png
"976","977",016190.00211.24.03707,Abrigo da Caripina, ,RN,Felipe Guerra,Canyon do Caripina,-5.554012,-37.65447,"53",Garmin MAP 60 CSX,"5","10", , , , ,./0.png
"977","978",016191.00212.24.03707,Caverna Escondida, ,RN,Felipe Guerra,Lajedo do Meio,-5.575463,-37.654155,"79",Garmim,"1","12", , , , ,./0.png
"978","979",016192.00213.24.03707,Abismo do Trovão (Caverna F9-D3-16), ,RN,Felipe Guerra,Lajedo da Rumana,-5.563689,-37.653862,"83",Garmim,"3","11", , , , ,./0.png
"979","980",016193.00214.24.03707,Grutinha (F9-D3-11 ou Abismo do Mormaço), ,RN,Felipe Guerra,Lajedo da Rumana,-5.564312,-37.653319,"86",Garmim,"3","12", , , , ,./0.png
"980","981",016194.00215.24.03707,Abrigo F9-D3-12 (Caverna F9-D3-12), ,RN,Felipe Guerra,Lajedo da Rumana,-5.564058,-37.652995,"84",Garmim,"4","11", , , , ,./0.png
"981","982",016195.00216.24.03707,Abismo da Rumana 2 (F9-D3-09 ou Abismo do Ingá), ,RN,Felipe Guerra,Lajedo da Rumana,-5.564618,-37.652858,"87",Garmim,"4","11", , , , ,./0.png
"982","983",016196.00217.24.03707,Abismo da Rumana 1 (F9-D3-10 ou Abismo da Craúna), ,RN,Felipe Guerra,Lajedo da Rumana,-5.564636,-37.652705,"81",Garmim,"4","11", , , , ,./0.png
"983","984",016197.00218.24.03707,Caverna do Urubu, ,RN,Felipe Guerra,Lajedo do Meio,-5.573047,-37.65242,"85",Garmin,"2","12", , , , ,./0.png
"984","985",016198.00219.24.03707,"Caverna da Rumana (F9-D3-05, Gruta Romana I e II, Caverna do Gavião)", ,RN,Felipe Guerra,Lajedo da Rumana,-5.565032,-37.652009,"71",Garmim,"3","12", , , , ,./0.png
"985","986",016199.00220.24.03707,Abismo do Facheiro (Abrigo F9-D3-03 / Abismo F9-D3-03), ,RN,Felipe Guerra,Lajedo da Rumana,-5.565338,-37.651665,"65",Sem informação,"3","12", , , , ,./0.png
"986","987",016200.00221.24.03707,Caverna Buraco Redondo, ,RN,Felipe Guerra,Lajedo do Mato,-5.578607,-37.651388,"78",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"987","988",016201.00222.24.03707,Caverna das Duas Torres (Caverna F9-D3-07), ,RN,Felipe Guerra,Lajedo da Rumana,-5.564904,-37.651134,"76",Garmin,"4","11", , , , ,./0.png
"988","989",016202.00223.24.03707,Abismo Coberto (F9-D3-09), ,RN,Felipe Guerra,Lajedo da Rumana,-5.565364,-37.650744,"80",Garmin,"4","11", , , , ,./0.png
"989","990",016204.00225.24.03707,Abismo do Meio, ,RN,Felipe Guerra,Lajedo do Meio,-5.58317,-37.649112,"83",Garmim,"1","11", , , , ,./0.png
"990","991",016205.00226.24.03707,Caverna da Princesa, ,RN,Felipe Guerra,Lajedo do Meio,-5.582123,-37.648939,"90",Garmim,"3","12", , , , ,./0.png
"991","992",016206.00227.24.03707,Caverna do Barão, ,RN,Felipe Guerra,Lajedo do Meio,-5.583333,-37.647472,"87",Garmim,"3","12", , , , ,./0.png
"992","993",016207.00228.24.03707,Caverna do Trono, ,RN,Felipe Guerra,Lajedo do Meio,-5.577489,-37.646652,"88",Garmim,"3","12", , , , ,./0.png
"993","994",016208.00229.24.03707,Abismo do Castelo, ,RN,Felipe Guerra,Lajedo do Meio,-5.578966,-37.646357,"85",Garmim,"3","12", , , , ,./0.png
"994","995",016209.00230.24.03707,Caverna do Duque, ,RN,Felipe Guerra,Lajedo do Meio,-5.574886,-37.645816,"87",Garmin,"3","12", , , , ,./0.png
"995","996",016210.00231.24.03707,Caverna da Coroa, ,RN,Felipe Guerra,Lajedo do Meio,-5.582137,-37.6458,"98",Garmim,"3","12", , , , ,./0.png
"996","997",016211.00232.24.03707,Caverna da Unha, ,RN,Felipe Guerra,Lajedo do Meio,-5.578636,-37.644791,"87",Garmim,"1","11", , , , ,./0.png
"997","998",016212.00233.24.03707,Caverna do Meio, ,RN,Felipe Guerra,Lajedo do Meio,-5.581091,-37.644438,"98",Garmim,"3","11", , , , ,./0.png
"998","999",016213.00234.24.03707,Caverna do Rei, ,RN,Felipe Guerra,Lajedo do Meio,-5.57527,-37.644383,"81",Garmin,"3","12", , , , ,./0.png
"999","1000",016214.00235.24.03707,Caverna do Meio II, ,RN,Felipe Guerra,Lajedo do Meio,-5.580345,-37.644228,"96",Garmim,"3","12", , , , ,./0.png
"1000","1001",016215.00236.24.03707,Caverna do Capitão do Mato, ,RN,Felipe Guerra,Lajedo do Meio,-5.575447,-37.643952,"80",Garmim,"3","12", , , , ,./0.png
"1001","1002",016216.00237.24.03707,Caverna da Rainha, ,RN,Felipe Guerra,Lajedo do Mato,-5.578233,-37.643234,"1",Sem informação,"2","11", , , , ,./0.png
"1002","1003",016217.00238.24.03707,Abrigo 3, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.53504,-37.643068,"83",Garmin MAP 60 CSX,"4","12", , , , ,./0.png
"1003","1004",016218.00239.24.03707,Abrigo 1, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.542478,-37.642137,"80",Garmin MAP 60 CSX,"3","10", , , , ,./0.png
"1004","1005",016219.00240.24.03707,Caverna Pedro Matu 6, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.535513,-37.641033,"77",Garmin MAP 60 CSX,"4","8", , , , ,./0.png
"1005","1006",016220.00241.24.03707,Caverna Laminada, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.536389,-37.640682,"86",Garmin MAP 60 CSX,"3","12", , , , ,./0.png
"1006","1007",016221.00242.24.03707,Caverna Pedro Matu 2, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.537847,-37.640596,"87",Garmin MAP 60 CSX,"5","10", , , , ,./0.png
"1007","1008",016222.00243.24.03707,Caverna dos Cipós, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.535992,-37.640465,"79",Garmin MAP 60 CSX,"2","12", , , , ,./0.png
"1008","1009",016223.00244.24.03707,Caverna Pedro Matu 7, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.532855,-37.640387,"83",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1009","1010",016224.00245.24.03707,Caverna Rasa da Craibeira, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.536494,-37.640385,"79",Garmin MAP 60 CSX,"4","12", , , , ,./0.png
"1010","1011",016225.00246.24.03707,Caverna Pedro Matu 3, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.536723,-37.640337,"82",Garmin MAP 60 CSX,"4","10", , , , ,./0.png
"1011","1012",016226.00247.24.03707,Abrigo Pedro Matu 1, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.537089,-37.6402,"85",Garmin MAP 60 CSX,"6","8", , , , ,./0.png
"1012","1013",016227.00248.24.03707,Caverna 02, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.539279,-37.640154,"86",Garmin MAP 60 CSX,"5","10", , , , ,./0.png
"1013","1014",016228.00249.24.03707,Caverna da Tamiarana, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.54161,-37.640105,"81",Garmin MAP 60 CSX,"3","10", , , , ,./0.png
"1014","1015",016229.00250.24.03707,Caverna Dois níveis, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.536752,-37.640084,"79",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1015","1016",016230.00251.24.03707,Caverna 03, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.542281,-37.639882,"79",Garmin MAP 60 CSX,"4","12", , , , ,./0.png
"1016","1017",016231.00252.24.03707,Caverna da Ravina dos Morcegos, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.537644,-37.639482,"83",Garmin MAP 60 CSX,"2","12", , , , ,./0.png
"1017","1018",016232.00253.24.03707,Pequena Caverna com Paredes de Couve Flor, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.536604,-37.639407,"82",Garmin MAP 60 CSX,"3","12", , , , ,./0.png
"1018","1019",016233.00254.24.03707,Caverna Pedro Matu 4, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.536749,-37.638969,"80",Garmin MAP 60 CSX,"4","11", , , , ,./0.png
"1019","1020",016234.00255.24.03707,Caverna Pedro Matu 5, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.535122,-37.638014,"75",Garmin MAP 60 CSX,"4","10", , , , ,./0.png
"1020","1021",016235.00256.24.03707,Abrigo 2, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.540466,-37.63775,"78",Garmin MAP 60 CSX,"6","10", , , , ,./0.png
"1021","1022",016236.00257.24.03707,Abismo 05, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.541102,-37.637717,"72",Garmin MAP 60 CSX,"2","12", , , , ,./0.png
"1022","1023",016237.00258.24.03707,Caverna Pedro Matu 1, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.537801,-37.637463,"1",Garmin MAP 60 CSX,"6","7", , , , ,./0.png
"1023","1024",016238.00259.24.03707,Caverna do Amarelão, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.545217,-37.636712,"71",Garmin MAP 60 CSX,"2","12", , , , ,./0.png
"1024","1025",016239.00260.24.03707,Caverna Desmoronada, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.545836,-37.636618,"73",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1025","1026",016240.00261.24.03707,Pequena Caverna do Pedro Matu, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.546207,-37.636263,"80",Garmin MAP 60 CSX,"4","8", , , , ,./0.png
"1026","1027",016241.00262.24.03707,Caverna do Alecrim Brabo, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.536227,-37.636185,"87",Garmin MAP 60 CSX,"4","10", , , , ,./0.png
"1027","1028",016242.00263.24.03707,Caverna de Ademar de Simão, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.547685,-37.635944,"1",Garmin MAP 60 CSX,"5","7", , , , ,./0.png
"1028","1029",016243.00264.24.03707,Caverna do Mofumbal 2, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.545592,-37.635834,"77",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1029","1030",016244.00265.24.03707,Caverna a nomear, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.548154,-37.635791,"72",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1030","1031",016245.00266.24.03707,Abismo a nomear 3 (Abismo 05), ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.548056,-37.63575,"72",Garmin MAP 60 CSX,"6","8", , , , ,./0.png
"1031","1032",016246.00267.24.03707,Abismo Estágio, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.538341,-37.635567,"1",Garmin MAP 60 CSX,"5","9", , , , ,./0.png
"1032","1033",016249.00270.24.03707,Abismo a nomear 1 (Abismo 01), ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.547856,-37.6352,"76",Garmin MAP 60 CSX,"4","9", , , , ,./0.png
"1033","1034",016250.00271.24.03707,Abismo a nomear 4 (Abismo 02), ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.548011,-37.635167,"73",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1034","1035",016252.00273.24.03707,Caverna da Seta, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.544508,-37.634195,"77",Garmin MAP 60 CSX,"2","12", , , , ,./0.png
"1035","1036",016253.00274.24.03707,Caverna Fenda Estreita, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.549694,-37.633988,"65",Garmin MAP 60 CSX,"5","10", , , , ,./0.png
"1036","1037",016254.00275.24.03707,Caverna do Salão Redondo, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.545011,-37.633984,"64",Garmin MAP 60 CSX,"2","12", , , , ,./0.png
"1037","1038",016255.00276.24.03707,Caverna Chico de Simão, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.549372,-37.632935,"65",Garmin MAP 60 CSX,"5","7", , , , ,./0.png
"1038","1039",016256.00277.24.03707,Caverna do Desbotado, ,RN,Felipe Guerra,Lajedo do Pedro Matu,-5.549266,-37.632823,"68",Garmin MAP 60 CSX,"6","9", , , , ,./0.png
"1039","1040",016257.00278.24.03707,Abrigo do Arapuá, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.536867,-37.632042,"1",Garmin MAP 60 CSX,"4","9", , , , ,./0.png
"1040","1041",016258.00279.24.03707,Dolina do Xavier 2, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.53191,-37.631168,"1",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1041","1042",016259.00280.24.03707,Caverna Darcy 1, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.534708,-37.630117,"1",Garmin MAP 60 CSX,"3","10", , , , ,./0.png
"1042","1043",016260.00281.24.03707,Caverna do Teto Baixo, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.537876,-37.629544,"1",Garmin MAP 60 CSX,"4","9", , , , ,./0.png
"1043","1044",016261.00282.24.03707,Abismo Roubado, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.535232,-37.629413,"1",Garmin MAP 60 CSX,"4","8", , , , ,./0.png
"1044","1045",016262.00283.24.03707,Gruta de Zé de Juvino (Caverna Brechada), ,RN,Felipe Guerra,Próx Lajedo Pedro Matu e Arapuá,-5.541844,-37.629086,"1",Garmin MAP 60 CSX,"4","7", , , , ,./0.png
"1045","1046",016263.00284.24.03707,Abismo Grande 1, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.537061,-37.628811,"1",Garmin MAP 60 CSX,"5","8", , , , ,./0.png
"1046","1047",016264.00285.24.03707,Caverna Beira Rio, ,RN,Felipe Guerra,Lajedo do Rosário,-5.552054,-37.628586,"1",Garmin MAP 60 CSX,"4","7", , , , ,./0.png
"1047","1048",016265.00286.24.03707,Abismo da Caverna Roubada, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.536191,-37.628374,"1",Garmin MAP 60 CSX,"6","7", , , , ,./0.png
"1048","1049",016266.00287.24.03707,Abrigo do Trapiá, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.555089,-37.628098,"64",Garmin MAP 60 CSX,"4","11", , , , ,./0.png
"1049","1050",016267.00288.24.03707,Abrigo do Guaxinin, ,RN,Felipe Guerra,Margem direita do Rio Apodi-Mossoró,-5.549152,-37.627705,"50",Garmin MAP 60 CSX,"7","7", , , , ,./0.png
"1050","1051",016268.00289.24.03707,Caverna das Cinco Ferroadas, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.549284,-37.627678,"38",Garmin MAP 60 CSX,"3","10", , , , ,./0.png
"1051","1052",016269.00290.24.03707,Caverna da Ravina das Craibeiras, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.555478,-37.627574,"63",Garmin MAP 60 CSX,"3","10", , , , ,./0.png
"1052","1053",016270.00291.24.03707,Caverna das Lagartas, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.555409,-37.627431,"63",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1053","1054",016271.00292.24.03707,Caverna do Xavier (Lajedo do Xavier), ,RN,Felipe Guerra,Lajedo do Arapuá,-5.528799,-37.627289,"60",Garmin MAP 60 CSX,"8","6", , , , ,./0.png
"1054","1055",016272.00293.24.03707,Caverna da Curva, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.555483,-37.626847,"66",Garmin MAP 60 CSX,"3","12", , , , ,./0.png
"1055","1056",016273.00294.24.03707,Dolina Pedro Matu (Dolina do Arapuá), ,RN,Felipe Guerra,Lajedo do Arapuá,-5.537884,-37.625473,"1",Garmin MAP 60 CSX,"4","9", , , , ,./0.png
"1056","1057",016274.00295.24.03707,Caverna da Ravina do Mulungu, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.55092,-37.625349,"71",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1057","1058",016275.00296.24.03707,Caverna da Ravina dos dois abrigos, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.555257,-37.625114,"67",Garmin MAP 60 CSX,"3","10", , , , ,./0.png
"1058","1059",016276.00297.24.03707,Caverna da Cobra Verde, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.554297,-37.624936,"67",Garmin MAP 60 CSX,"4","11", , , , ,./0.png
"1059","1060",016277.00298.24.03707,Caverna do Sabonete, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.52668,-37.623974,"1",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1060","1061",016279.00300.24.03707,Caverna do Mangangá, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.568475,-37.623693,"74",Garmin,"3","11", , , , ,./0.png
"1061","1062",016280.00301.24.09308,Abrigo dos Porcos, ,RN,Patu,Serra do Lima,-6.1435,-37.62275,"637",Garmin MAP 60 CSX,"6","7", , , , ,./0.png
"1062","1063",016281.00011.28.06800,Gruta da Miaba, ,SE,São Domingos,Fazenda Itororó,-10.745575,-37.622651,"119",Garmin,"3","8", , , , ,./0.png
"1063","1064",016282.00302.24.03707,Caverna da Dolina do Pau Branco, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.565622,-37.622308,"75",Garmin,"3","11", , , , ,./0.png
"1064","1065",016283.00303.24.03707,Abismo do Trapiá, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.566616,-37.622112,"72",Garmin,"3","11", , , , ,./0.png
"1065","1066",016284.00304.24.03707,Caverna do Jucá, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.567021,-37.622078,"74",Garmin,"2","11", , , , ,./0.png
"1066","1067",016285.00305.24.03707,Caverna do Trapiá 1, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.567267,-37.621991,"74",Garmin MAP 60 CSX,"2","11", , , , ,./0.png
"1067","1068",016287.00307.24.03707,Caverna do Trapiá, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.56262,-37.621089,"1",Garmin,"4","10", , , , ,./0.png
"1068","1069",016288.00308.24.03707,Caverna Vizinha, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.562894,-37.62045,"77",Garmin,"3","11", , , , ,./0.png
"1069","1070",016289.00309.24.03707,Caverna do Mané Magro, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.565573,-37.620203,"77",Garmin,"3","11", , , , ,./0.png
"1070","1071",016292.00311.24.03707,Caverna do Acaso, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.523068,-37.619419,"61",Garmin MAP 60 CSX,"6","10", , , , ,./0.png
"1071","1072",016293.00312.24.03707,Gruta da Bota, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.525237,-37.618137,"1",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1072","1073",016294.00313.24.03707,Caverna do Espirro, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.552528,-37.618135,"82",Garmin MAP 60 CSX,"4","10", , , , ,./0.png
"1073","1074",016295.00314.24.03707,Caverna da Esbuguelada, ,RN,Felipe Guerra,Lajedo do Trapiá,-5.553583,-37.617787,"87",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1074","1075",016296.00315.24.03707,Gruta Pequena do Arapuá, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.524553,-37.617405,"1",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1075","1076",016297.00316.24.03707,Caverna do Arapuá 1, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.530069,-37.616243,"1",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1076","1077",016298.00317.24.03707,Caverna do Vale, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.530736,-37.616184,"82",Garmin MAP 60 CSX,"4","10", , , , ,./0.png
"1077","1078",016299.00318.24.03707,Pequena Caverna da Craibeira, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.530601,-37.615847,"81",Garmin MAP 60 CSX,"3","8", , , , ,./0.png
"1078","1079",016300.00319.24.03707,Caverna da Ossada, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.512901,-37.615678,"61",Garmin MAP 60 CSX,"2","11", , , , ,./0.png
"1079","1080",016301.00320.24.03707,Caverna do Arapuá 2, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.528507,-37.615612,"82",Garmin MAP 60 CSX,"2","12", , , , ,./0.png
"1080","1081",016302.00321.24.03707,Caverna do Arapuá 5, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.528211,-37.615355,"75",Garmin MAP 60 CSX,"3","12", , , , ,./0.png
"1081","1082",016303.00322.24.03707,Caverna do Capuchu, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.52792,-37.614772,"1",Sem informação,"2","12", , , , ,./0.png
"1082","1083",016304.00323.24.03707,Abrigo do Zumbido, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.528241,-37.614447,"79",Garmin MAP 60 CSX,"2","12", , , , ,./0.png
"1083","1084",016305.00324.24.03707,Abismo da Flor Amarela, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.527754,-37.613598,"73",Garmin MAP 60 CSX,"3","12", , , , ,./0.png
"1084","1085",016306.00325.24.03707,Abrigo Sino de Bode, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.528694,-37.613208,"72",Garmin MAP 60 CSX,"5","12", , , , ,./0.png
"1085","1086",016307.00326.24.03707,Abrigo do Ninho, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.528604,-37.613023,"65",Garmin MAP 60 CSX,"3","12", , , , ,./0.png
"1086","1087",016308.00327.24.03707,Caverna da Boa Esperança, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.511716,-37.612741,"1",Garmin MAP 60 CSX,"3","9", , , , ,./0.png
"1087","1088",016309.00328.24.03707,Caverna do Pau Seco 2, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.518915,-37.611463,"58",Garmin MAP 60 CSX,"2","11", , , , ,./0.png
"1088","1089",016310.00329.24.03707,Caverna Urtiga Ai 2, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.526928,-37.61194,"72",Garmin MAP 60 CSX,"2","12", , , , ,./0.png
"1089","1090",016311.00330.24.03707,Caverna do U, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.528149,-37.611913,"72",Garmin MAP 60 CSX,"2","12", , , , ,./0.png
"1090","1091",016312.00331.24.03707,Caverna do Arapuá 3, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.527512,-37.611832,"74",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1091","1092",016313.00332.24.03707,Caverna Urtiga Ai, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.52716,-37.611802,"70",Garmin MAP 60 CSX,"3","12", , , , ,./0.png
"1092","1093",016314.00333.24.03707,Caverna do Arapuá 4, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.527603,-37.611791,"75",Garmin MAP 60 CSX,"2","11", , , , ,./0.png
"1093","1094",016316.00334.24.03707,Abismo do Pereiro, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.528361,-37.611518,"71",Garmin MAP 60 CSX,"3","11", , , , ,./0.png
"1094","1095",016317.00335.24.03707,Caverna Abelhuda, ,RN,Felipe Guerra,Lajedo do Arapuá,-5.528075,-37.611458,"74",Garmin MAP 60 CSX,"5","12", , , , ,./0.png
